user_id,app_sessions_per_day,sms_fin_alerts_monthly,utility_delay_days,ecommerce_spend_ratio,location_stability_score,device_age_months,default_label
3578,10,15,0,0.5445798177338435,0.6845886773205245,20,0
3579,11,16,0,0.2457344705235657,0.8460175795219086,41,0
3580,14,18,0,0.30845104487224617,0.9594783796486748,6,0
3581,7,20,0,0.4171735333623776,0.8749994705291152,36,0
3582,13,23,0,0.312336384657276,0.6592982619263467,32,0
3583,13,15,3,0.11360138874979676,0.7384666956031083,5,0
3584,8,12,1,0.1902423708269472,0.8979598241576809,40,0
3585,16,16,0,0.05537668088328316,0.95811102179086,20,1
3586,7,16,6,0.2595680983303787,0.8228711325274422,45,0
3587,6,21,0,0.3656352558517968,0.7420827465892207,4,0
3588,10,15,0,0.07111796656148439,0.964601883936862,39,0
3589,16,13,0,0.37835227288207735,0.7925406414844832,22,0
3590,10,15,0,0.5357232838512656,0.739419142584564,33,0
3591,13,23,1,0.20263423979131176,0.7225067461824968,31,0
3592,8,15,0,0.13321985773129189,0.6804981653011145,41,0
3593,7,12,1,0.5358036383051418,1.0,29,0
3594,8,22,2,0.4151671415385292,0.9420957865460591,5,0
3595,7,19,3,0.0632369208339323,0.7343706683949722,10,0
3596,14,13,2,0.24486717123703947,0.9731825926721918,11,0
3597,7,15,0,0.40445375985272924,0.8533302173403151,37,0
3598,8,17,0,0.34463032498527285,0.8474108001319148,22,0
3599,9,10,1,0.37112827160992384,0.7282082969883972,24,0
3600,11,14,0,0.34028110438435566,0.7485872821854055,21,0
3601,16,12,0,0.47883681918293414,0.795757596541676,36,0
3602,7,24,1,0.19225617407818718,0.6034451005559878,16,0
3603,11,18,0,0.4250774087396178,0.7513179856600931,2,0
3604,9,13,2,0.5946476654965706,0.8004489631233427,15,0
3605,12,17,0,0.2339753146687082,0.9309518906467238,41,0
3606,8,17,7,0.47462898873287585,0.738345245393143,26,1
3607,9,13,2,0.14766554228170262,0.8812138111114474,30,1
3608,17,12,0,0.1691380273704296,0.5939506179928832,2,0
3609,8,10,1,0.5609183245101258,0.9167030175472736,29,0
3610,10,15,1,0.015563013749213272,0.7099653032888236,6,0
3611,12,23,2,0.13045640691649754,0.8130272969074761,1,0
3612,11,18,1,0.28975241868720186,0.8406343119179219,40,0
3613,6,16,1,0.24110857302251185,0.821017955735586,11,0
3614,14,16,0,0.3775018387410188,0.7893220241346035,23,0
3615,13,10,0,0.11563323021622915,0.6758483714626711,26,0
3616,9,17,5,0.042328202621118804,0.7110459081710507,31,0
3617,13,12,0,0.22160003868285422,0.8996431943221604,15,1
3618,10,22,0,0.3146131452865086,0.7402622541206587,9,0
3619,10,11,0,0.3372011022509468,0.7896704406636508,34,0
3620,17,10,3,0.36089611412548006,0.6507913742909418,39,0
3621,8,9,1,0.32919719745693293,0.8858573361524926,17,0
3622,14,13,3,0.14745118258271256,0.668051695985991,35,0
3623,12,15,3,0.45872984158140107,0.8915962808602107,36,1
3624,7,17,3,0.05266815704363914,0.6937288239356565,3,0
3625,4,13,1,0.11901232773130978,0.9014508030327776,40,1
3626,10,13,0,0.44362680541146843,0.8010192915306327,11,0
3627,13,16,0,0.16783568046315103,0.744124260355291,28,0
3628,7,24,1,0.2960840649656431,0.9600401755448125,28,0
3629,14,12,0,0.1963186445133353,0.7931145007181768,46,0
3630,9,12,1,0.3041887269696019,0.7638187706744022,19,0
3631,6,19,1,0.20799347996841902,0.890911792759801,2,0
3632,17,13,1,0.5965247939436302,0.6519542888480004,32,1
3633,7,9,0,0.214486553614888,0.5472834395983407,44,0
3634,16,14,0,0.37622965043858725,0.9157979973636877,11,0
3635,8,12,2,0.5330059305905265,0.7163697921347969,16,1
3636,2,15,0,0.38276099661885027,0.8864622425386499,11,0
3637,8,16,2,0.33951435306576516,0.8046162371778021,3,0
3638,10,14,1,0.34153767285372494,0.6836010535872522,42,1
3639,7,15,8,0.2978764265540313,0.8607282419674197,29,1
3640,8,10,3,0.484548240842673,0.7589829809768923,5,0
3641,10,18,1,0.030254447016829177,0.6922659663693489,28,0
3642,7,16,1,0.5310779447575966,0.6948703627803248,31,0
3643,9,13,0,0.35177533214738566,0.6267161245828272,13,0
3644,10,16,0,0.5093239327534489,0.8403024882182738,25,0
3645,11,9,2,0.006235621526525126,0.7064599255554808,6,1
3646,9,21,1,0.5215658423769706,0.7965277872295146,3,0
3647,12,20,1,0.07208251150396013,0.7818277505487627,22,0
3648,11,13,0,0.4327308038354395,0.705844331882033,41,0
3649,9,14,3,0.24991283573270623,0.6477100285861179,39,0
3650,8,16,0,0.40864343465875463,1.0,32,0
3651,10,9,3,0.3769138426064185,0.7951467474021752,30,0
3652,13,6,1,0.09803792824034509,0.9823382952760298,7,1
3653,11,14,0,0.3087682586685311,0.916493678372679,25,0
3654,16,18,0,0.16633828391672445,0.7678834698509592,2,0
3655,12,13,0,0.33626210570880744,0.8180964637339809,8,0
3656,7,15,4,0.4428019698317064,0.8151915781967148,33,1
3657,14,25,3,0.04875504874910275,0.9844200688932441,28,0
3658,16,17,1,0.3094574541186152,0.8829833691643413,10,0
3659,10,14,1,0.37057789245735506,0.719272725397373,38,0
3660,13,10,2,0.17722047215832828,0.8351618836554725,18,0
3661,16,13,1,0.5718020896776043,0.8804314341420254,13,0
3662,6,16,2,0.3121816953040977,0.6824680951094926,21,0
3663,6,13,0,0.10951025390755964,0.8494149344805352,33,0
3664,9,13,3,0.06467295707957041,0.9345488956205121,23,0
3665,11,15,2,0.3249957294992193,0.7142527348374854,1,0
3666,10,10,0,0.22514302867615738,0.7280681432415491,44,0
3667,11,11,3,0.11552825866103078,0.916047250534734,40,0
3668,10,19,1,0.01841909207146475,0.7645763687093508,21,0
3669,8,18,0,0.339960048022728,0.7017991586580902,5,0
3670,9,16,0,0.35916014210019714,0.8882273043034076,35,1
3671,11,21,2,0.08508156070888108,0.857685423672584,18,0
3672,11,11,4,0.36104282986218256,0.8094393907496078,38,1
3673,8,17,3,0.5711836528245591,0.9124582628448704,36,1
3674,12,13,2,0.5869773659938436,0.9195635243194556,47,0
3675,9,15,0,0.5330957619342029,0.7917177091177221,29,0
3676,14,16,0,0.48424714850144435,0.9974326387552704,26,0
3677,8,12,0,0.12562070202799874,0.9583389953426998,36,0
3678,14,21,3,0.09386110949755808,0.6015701550109391,38,1
3679,9,14,6,0.26696856137121266,0.6969882576566819,18,1
3680,13,22,0,0.37177905079113144,0.5744708180357762,29,0
3681,12,12,2,0.5104072104050268,0.7675285005275246,31,0
3682,15,14,1,0.13917782468208093,0.6788781801699937,42,0
3683,10,14,0,0.28778874031219953,0.7185681601260325,13,0
3684,9,15,1,0.38846414517410754,0.9090568146782873,30,1
3685,4,19,3,0.26735631272065147,0.624517094026492,7,0
3686,8,10,0,0.27251620624757056,0.8129735741030814,40,0
3687,12,19,4,0.13507029661696743,0.8123676442480414,6,0
3688,10,17,0,0.5919965429466455,0.7917610712447856,2,0
3689,14,12,0,0.28511597004446604,0.8130778681979774,8,0
3690,12,8,0,0.3196451672432951,0.5767718289584239,10,0
3691,17,11,3,0.13113557477209742,0.7190445484202308,44,0
3692,13,15,1,0.30848203099909116,0.954300086525739,43,0
3693,16,17,3,0.15320973512058403,0.680312891449032,22,0
3694,13,18,1,0.12140175083007987,0.96666108135642,10,0
3695,9,16,1,0.16543335056576067,0.6593177588221594,35,0
3696,13,14,3,0.0016557891031685923,0.647295936758768,19,0
3697,8,23,1,0.34209066720101033,0.7048221182735904,4,0
3698,10,21,3,0.23248800331370592,0.9129082968286919,19,0
3699,8,13,0,0.5392134115163582,0.7453879170250622,41,0
3700,12,16,2,0.02442430416751271,0.8345406988439144,20,0
3701,11,20,2,0.025920180513450065,0.8073636922017204,4,0
3702,12,17,4,0.5315241103875501,0.7945537817269681,26,1
3703,14,22,0,0.07598678532260474,0.9274118092607575,3,0
3704,8,15,1,0.0012960624744010828,0.8771517940987039,30,0
3705,10,16,1,0.10734831822780826,0.6857096802837624,36,0
3706,9,13,0,0.49432570505856244,0.7724429216408336,41,0
3707,5,8,0,0.48162844965606133,0.9743439820030833,6,0
3708,7,25,0,0.2040793265060706,0.8319561789167936,39,0
3709,7,16,3,0.4008185503559112,0.649215403590868,27,1
3710,11,17,2,0.30434982440149666,0.656296109762321,16,0
3711,10,12,0,0.5428409939075436,0.8890145308566224,47,0
3712,11,13,3,0.03385408525045339,0.8702437317176064,16,0
3713,10,19,0,0.487907477241979,0.7078634424862669,46,0
3714,13,7,1,0.10235920165647602,0.8747630178974347,36,0
3715,6,12,4,0.23497253845905558,0.9599392136719249,34,0
3716,9,18,3,0.11517429086085952,0.9457858839660602,39,0
3717,10,19,0,0.4215686457564834,0.9604278036822458,24,0
3718,16,15,2,0.4069957078519546,0.8555488775062805,39,1
3719,7,17,1,0.3287385610194161,0.7822340180870113,6,1
3720,9,22,3,0.4188978220821931,0.7597519919533164,20,0
3721,10,15,1,0.3837388683628043,0.7982613111387157,9,1
3722,8,8,2,0.4658652334105608,0.7123976695543135,21,0
3723,6,12,0,0.14364399077432924,0.764070127548097,11,0
3724,11,12,1,0.2573475689644323,0.9275119748297602,30,0
3725,17,14,1,0.09097591761253722,0.6390928991562507,1,0
3726,6,12,1,0.2577561385321164,0.6459330274308582,27,0
3727,14,17,2,0.42101505085220475,0.883053060441843,6,0
3728,17,13,5,0.41483469647061094,0.7649827075316525,43,0
3729,8,14,3,0.4256561419769657,0.6074356975441666,7,0
3730,12,14,0,0.1852605171866139,0.793866584365956,22,0
3731,6,6,3,0.3973283842745543,0.7795878415186392,34,0
3732,8,14,0,0.22047979175336288,0.7568915523508667,20,0
3733,8,20,1,0.5666952276630299,0.8685706026481484,45,1
3734,8,13,4,0.20601981952820325,0.6666804431208403,45,0
3735,3,22,0,0.3618109404266328,0.8012985414859595,15,0
3736,12,15,3,0.4500874285153056,0.7789027505387563,47,0
3737,7,11,3,0.5438444574158047,0.8037825227911705,9,0
3738,12,17,1,0.26275716207234656,0.626781384186328,18,0
3739,13,17,0,0.21629106492496078,0.7477351111859992,46,0
3740,7,13,1,0.2580169051899534,0.8019769191037228,46,0
3741,10,15,6,0.19421781092986848,0.8541159636297897,36,1
3742,11,7,0,0.3923546940403884,0.98463965054125,46,0
3743,9,15,1,0.5596300584051505,0.8805948388739021,42,0
3744,8,20,0,0.07564260389362006,0.8461155200633416,30,0
3745,13,16,0,0.33655323886209415,0.9271474792280378,11,0
3746,11,11,2,0.5385892352161986,0.7696177553456767,33,0
3747,6,12,0,0.06006872679361053,0.9553928163634856,46,0
3748,7,19,8,0.29631924645976854,0.9119272790062116,40,1
3749,10,18,1,0.5191377575162677,0.7554122209357539,6,0
3750,12,12,1,0.5402713270272493,0.9923955175733291,43,0
3751,5,16,0,0.30861129669174986,0.844693531490668,46,0
3752,6,17,6,0.014971130680630473,1.0,39,0
3753,9,12,0,0.063383507056693,0.8303182254283307,22,0
3754,6,18,1,0.35203004714474023,0.7438070140489365,39,0
3755,8,19,1,0.07431516387980697,0.7232463356646593,19,0
3756,14,12,1,0.08965066614676247,0.7644256545267061,22,0
3757,13,19,2,0.4632702586692683,0.7428705057970334,31,0
3758,8,12,2,0.4504152351453002,0.9271388556958694,42,0
3759,7,16,0,0.5056636556552832,0.7971025755449749,25,0
3760,10,15,1,0.06344108190366339,0.6385977327437591,41,1
3761,4,19,3,0.11888692865809063,0.8213004315871689,30,1
3762,7,19,1,0.49977685791519033,0.8125513043110287,45,0
3763,7,19,0,0.43265256521867523,0.753139237883099,4,0
3764,16,14,0,0.48357367669682405,0.8267592021984271,26,0
3765,8,16,0,0.5938474049447532,0.7955890566871103,7,0
3766,3,15,0,0.5186589636934212,0.8633765367376567,40,0
3767,11,7,0,0.3122779505098562,0.8574978938683221,12,0
3768,16,16,1,0.18646091087835445,0.8364902856399072,1,0
3769,12,15,0,0.34180595194482066,0.6701144096229935,6,0
3770,10,14,1,0.38315193014067145,1.0,1,0
3771,9,19,9,0.20118728475577255,0.6444014296667689,8,1
3772,8,12,6,0.46256222249080703,0.787129082318491,44,1
3773,10,20,3,0.05565227559473205,0.6905566648651198,33,1
3774,7,12,0,0.46763571040902596,0.8396338161660126,4,0
3775,12,17,0,0.019199111209169083,0.8138405724807308,40,0
3776,10,21,3,0.2987796364328941,0.7831233915379792,6,0
3777,10,14,0,0.5168618780899598,0.9517772783937852,45,0
3778,10,15,0,0.05189716441283854,0.9108495917177117,3,0
3779,7,13,1,0.3106433618965018,0.767288465690847,15,0
3780,12,17,0,0.09563486337678981,0.8804134641916255,6,0
3781,5,20,3,0.5368894500365612,0.9564680257838454,6,0
3782,6,20,3,0.4994073162201781,0.9101345039542963,37,1
3783,10,17,2,0.5603503459760926,0.7863781414532497,27,0
3784,11,16,3,0.5249894049180561,0.6409699098570484,42,1
3785,9,13,0,0.4419319859195944,0.8324647904919861,41,0
3786,12,15,2,0.11093351735310168,0.866861033539399,46,0
3787,8,13,0,0.1815015694013404,0.7230383099716479,5,1
3788,11,13,2,0.2981130949848044,0.8022545267058042,39,0
3789,13,18,0,0.3533380689088342,0.7917112191233975,17,0
3790,8,16,2,0.4693100371879259,0.9387710635805243,23,0
3791,12,14,7,0.13617577691223656,0.985381617559009,17,0
3792,11,12,0,0.07696643648817796,0.9175214470300702,41,0
3793,9,10,0,0.28956610235618163,0.791444431682389,23,1
3794,6,16,0,0.09470484652375234,0.9147716246947817,39,1
3795,9,11,1,0.4162420813977433,0.864878820583027,33,0
3796,10,18,0,0.3453785340550304,0.792510042361826,2,0
3797,8,19,3,0.4446646782113308,1.0,10,0
3798,5,18,1,0.03806193579306505,0.72619815601175,19,0
3799,7,14,1,0.5788185362665222,0.8603908975609543,40,0
3800,9,20,2,3.3220054427962607e-06,0.8839560645553923,9,0
3801,10,14,0,0.19526544900812084,0.7712501160476267,15,0
3802,5,23,0,0.40778087601974383,0.8559138187879342,43,0
3803,12,12,2,0.02708524431727133,0.8945497250221146,24,0
3804,8,12,3,0.050009748814564166,0.8244634420527914,12,0
3805,7,14,0,0.046008862336932174,0.8472495563342782,22,0
3806,7,14,0,0.34890583603258757,0.8105431122949022,18,0
3807,8,10,0,0.5375551890231228,0.8797520111526711,2,0
3808,11,22,0,0.3332621866273572,0.7771021330806195,15,0
3809,6,9,0,0.36214281136780296,0.7688202216607146,42,1
3810,8,19,2,0.20760099072479365,0.8020560153849151,39,0
3811,10,14,3,0.011244695193319365,0.918366887419831,9,0
3812,11,16,0,0.012968830650729823,0.6252636851329016,22,0
3813,10,13,1,0.5329859798885468,0.7090630683289183,17,1
3814,8,16,0,0.061543463231788026,1.0,14,0
3815,11,12,1,0.5998736230875572,0.82751884167743,31,0
3816,7,16,1,0.09865356690676687,0.7592963953037298,41,1
3817,10,22,4,0.40478066637311366,0.8794851835488288,7,0
3818,15,22,0,0.5693732833085434,0.7214972999797975,47,0
3819,9,13,0,0.21737356658521573,0.5897211087805013,35,0
3820,11,12,1,0.4406599132487936,0.8354799947747389,34,0
3821,13,9,1,0.2105139860654011,0.7269216165955171,3,0
3822,14,19,0,0.1829646340568672,0.81013897781299,2,0
3823,9,18,0,0.12108244954526334,0.8329400789838469,45,0
3824,12,23,1,0.49256094413931867,0.8142116169565777,27,0
3825,14,14,0,0.1544322381654887,0.6291004587888018,45,0
3826,8,22,11,0.16989489774351454,0.8026280842587409,2,1
3827,9,17,1,0.5993818453192664,0.8444601941364408,41,0
3828,9,11,0,0.19638626126719186,0.6599940736775756,5,1
3829,11,16,1,0.25366469329922936,0.6480826441153467,21,0
3830,5,16,0,0.5940332746649009,0.6930975414145604,7,0
3831,8,21,1,0.22158020725045577,0.8746764738760237,25,0
3832,14,14,1,0.21969120434152015,0.6001684253512429,45,0
3833,7,16,1,0.49662867972831615,0.8829773851144355,1,0
3834,10,22,3,0.18715822109261523,0.839205574829023,9,1
3835,6,15,0,0.1402716621854443,0.7742498049468086,2,0
3836,9,8,4,0.25392615310519334,0.6519370337599588,3,0
3837,11,21,3,0.4203844803457156,0.7203532455108782,44,0
3838,8,15,0,0.025945814987559213,0.8781904052010635,37,0
3839,13,16,0,0.22434961633114006,0.9256725201843361,44,0
3840,9,12,0,0.2077469411675042,0.6968637182358737,4,0
3841,11,11,0,0.14689100835721952,0.9141863510283779,21,0
3842,9,11,1,0.392572401542607,0.8685875232708129,26,0
3843,11,12,0,0.1739940482482064,0.7993162802235216,44,1
3844,11,11,4,0.3640389354048018,0.7262144870359598,37,0
3845,5,9,0,0.30260210487277617,0.741860997872001,14,0
3846,7,15,0,0.13031392249553914,0.98229226161543,46,0
3847,13,17,0,0.15993963422530896,0.8178441814213058,10,0
3848,9,16,0,0.10236003198393835,0.932986834201091,26,0
3849,7,10,3,0.033977528910574706,0.8241557983288141,10,0
3850,6,14,1,0.37151307786294696,0.7547302074408567,37,0
3851,13,15,0,0.4036732163486006,0.8584090180435137,18,0
3852,17,13,4,0.09959999616520195,1.0,27,0
3853,12,12,3,0.36923543081164395,0.7355883339513903,17,0
3854,11,15,2,0.5892508440345469,0.8913868903447353,10,0
3855,7,14,3,0.044641256962693276,0.8190508982287626,11,0
3856,10,11,1,0.2942225234993182,0.6550481983627687,47,0
3857,12,14,1,0.43982292818631225,0.6528126157160083,24,0
3858,10,16,0,0.02760551869783614,0.7548016253061454,19,1
3859,15,11,0,0.4669640963985694,0.834748858414092,44,0
3860,13,20,1,0.5877067422557315,0.8878372969688514,16,0
3861,9,20,4,0.053092718119651904,0.6429086946018766,23,0
3862,6,19,1,0.49333794327955516,0.8652697520157138,12,0
3863,11,13,5,0.22714892670725653,0.7881619744469796,19,1
3864,15,19,0,0.08646972146040707,0.800331378153255,25,0
3865,12,27,2,0.29591592551780865,0.8588611846032846,3,0
3866,10,8,2,0.04291124146872942,0.9746105320117324,13,0
3867,9,14,2,0.31326084490031053,0.8303641800406099,21,1
3868,10,16,2,0.011614072802429765,0.664326301729096,22,0
3869,7,14,0,0.4371668650036381,0.7812907487070776,47,1
3870,7,7,0,0.29278181148695315,0.8852134023146482,29,0
3871,12,14,7,0.2753637965611083,0.8885043396916548,43,1
3872,8,17,0,0.1177148962452502,0.8665824374090307,25,0
3873,7,11,1,0.21675789347685945,0.7489968844660931,23,0
3874,8,11,1,0.10912165945299979,0.6632174702382706,12,0
3875,8,16,0,0.4412340603214436,0.858950775582393,23,0
3876,15,13,3,0.11941517965981635,0.6785763140402069,5,0
3877,7,26,2,0.370051996231029,0.8693011016425184,29,0
3878,8,12,4,0.16776450064065127,0.8693289358694635,5,0
3879,19,10,1,0.3941893175539963,0.753230706326897,39,0
3880,14,19,1,0.32427297535280536,0.7887536710015848,35,0
3881,6,22,4,0.254063178991632,0.8198677867119554,35,0
3882,10,12,10,0.4038005000462829,0.7385185326678891,17,1
3883,15,14,6,0.2494332429649375,0.6618319965889947,30,0
3884,10,14,2,0.4928223615450197,0.7960780722953097,2,0
3885,12,8,0,0.43775907494115956,0.8065032610479845,15,0
3886,8,17,0,0.3243833967078487,0.9361047363653052,23,0
3887,3,25,3,0.5262364095515982,0.7218007928372141,42,0
3888,9,16,3,0.4973170928808333,0.9068496173781112,26,0
3889,9,19,2,0.3191036367722995,0.6852930521073565,11,0
3890,6,16,0,0.041068616220478506,0.665539780030123,24,0
3891,10,14,2,0.3395978113195464,0.7699137555290725,9,1
3892,8,14,0,0.2131541937361713,0.7059090989390279,14,0
3893,4,9,1,0.32406776568224044,0.6641384192621557,24,0
3894,12,10,0,0.388278276298556,0.9944330315814774,7,0
3895,10,15,4,0.3869031449103838,0.7548352363644059,10,0
3896,13,16,0,0.40411442611080084,1.0,33,1
3897,9,17,1,0.4075611750270089,0.7005266201101424,33,0
3898,11,13,0,0.06556885122810249,0.6291453433367002,46,0
3899,14,18,2,0.11502739827437618,0.9291289718928325,27,0
3900,13,23,1,0.3783246027254106,0.7273343367739752,8,0
3901,14,15,5,0.244903433238622,0.813886579819882,14,1
3902,10,19,0,0.4577109871834581,0.6644366514987118,7,0
3903,4,13,0,0.07494556935769929,0.7961886858069956,18,0
3904,16,14,2,0.1149137966523236,0.6628373930142908,26,1
3905,11,13,0,0.3350787854618838,0.7926092602289037,41,0
3906,5,20,0,0.3004488115607392,0.7526067460511521,15,0
3907,12,15,1,0.15983829238601396,0.8230267730386104,33,0
3908,8,15,2,0.2450059461030951,0.8625691371108812,11,0
3909,7,8,0,0.020988766833991843,0.8241079999199221,19,0
3910,16,14,0,0.022222864796624473,0.845104654216215,42,0
3911,9,20,3,0.05695620169492299,0.7890967324600476,18,0
3912,8,14,1,0.3460754719203363,0.7564681298434364,22,0
3913,11,19,0,0.5182298487678921,0.8470118682789568,36,0
3914,3,13,0,0.15613397355574501,0.7888552184121815,18,0
3915,10,21,2,0.020363897834052146,0.7926690217885857,18,0
3916,10,14,0,0.42517626123138746,0.8397744965446863,22,0
3917,7,14,3,0.5132113434030399,0.6966784401977483,25,0
3918,15,15,2,0.08290367115786103,0.9429611094094433,44,0
3919,5,16,1,0.23144861756424007,0.7750643419443738,31,0
3920,16,14,4,0.09524210435412285,0.8124181615970072,9,0
3921,10,23,0,0.06381445836561912,0.7955480552069423,38,0
3922,5,19,0,0.3889011230846247,0.865274315390212,19,0
3923,15,20,2,0.5805218857068788,0.833918167097084,25,0
3924,12,10,1,0.4068993753724573,0.7950076053130506,15,1
3925,11,20,0,0.5908887976845709,0.9448754116136873,5,0
3926,12,13,0,0.2606371656421748,0.4796654390795314,11,0
3927,10,7,1,0.5387218732964161,0.9242674380466948,13,0
3928,8,11,0,0.12305053479978276,0.892021540519096,34,0
3929,6,7,2,0.07074262020647586,0.6164183367197554,8,0
3930,6,16,2,0.4215120305474618,0.8929283217717253,25,0
3931,7,13,1,0.22284499851758147,0.9058467445559539,27,0
3932,8,10,1,0.19061256164826096,0.8561763489881057,11,0
3933,15,12,0,0.4027683467985948,0.6440912556318582,18,1
3934,11,18,0,0.20009042506169286,0.8682652717564225,10,0
3935,9,11,0,0.3435349033491128,0.9007196856001929,33,0
3936,12,20,0,0.1796730637567826,0.7427793505219128,36,0
3937,8,16,0,0.47025455292675084,0.8441133855986057,17,0
3938,10,8,1,0.18743300429718923,0.7646792104480549,5,0
3939,7,16,2,0.3209964866977321,0.8885376990516842,23,0
3940,8,20,1,0.013905650218207043,0.7686493314772257,3,0
3941,8,13,5,0.47503847001503563,0.7419882537153988,39,1
3942,15,14,3,0.3722026648931856,0.7960703457330282,37,0
3943,10,12,8,0.1153422401957374,0.6658347879516643,10,0
3944,14,15,4,0.12922402565461508,0.786141801676764,27,1
3945,17,12,1,0.1574957511028932,0.8362092737358239,7,0
3946,10,15,1,0.3459180627573371,0.8869959269366352,29,0
3947,9,19,0,0.3289897998558138,0.82489567386382,39,0
3948,12,17,2,0.16431823178513363,0.6567398362913602,6,0
3949,16,12,1,0.41643737518620216,0.9352271138229763,9,0
3950,7,20,1,0.5334246995602386,0.9436158506374239,8,0
3951,2,14,2,0.026109286592123082,0.8112567255270783,14,1
3952,5,18,1,0.2503179826936089,0.7248058378851345,38,0
3953,7,15,1,0.3561120711268859,0.7468382063538455,9,0
3954,7,16,1,0.3518611221221996,0.7796477602281915,11,0
3955,5,14,2,0.011721208193706456,0.8278668456197661,11,0
3956,7,9,4,0.12633963950916302,0.7695514718490261,40,0
3957,15,9,3,0.037098432787272914,0.7141612466098824,35,0
3958,8,19,3,0.34137904352996046,0.9023009884216437,11,0
3959,9,19,0,0.38723393260168026,0.8257285888074102,36,0
3960,9,24,4,0.09584529805408655,0.6947627977564051,3,0
3961,16,18,0,0.19980667160524357,0.8291310456285791,45,0
3962,11,24,4,0.1978822460256126,0.8161870828779082,19,0
3963,7,15,0,0.49188139895387006,0.7281947088055609,8,0
3964,6,13,1,0.11679564271748,0.9195049759610987,28,0
3965,11,14,2,0.32898847279539506,0.8134889206427316,1,0
3966,9,12,2,0.4697613075005306,0.7783378357917833,40,1
3967,11,20,1,0.49774691573822866,0.7916518251924579,30,0
3968,4,13,2,0.3999396565708398,0.8443916795854827,41,0
3969,13,14,1,0.17971665135712972,0.7927816585469897,38,0
3970,14,21,0,0.49382794489731374,0.7919456326961125,11,0
3971,5,12,2,0.4452996162600759,0.906596506832538,29,0
3972,8,15,0,0.42268148029756153,0.6581595672512734,31,0
3973,13,20,2,0.0404012393310043,0.674844686040504,10,0
3974,10,13,0,0.025958928390929725,0.8776963359991937,35,0
3975,9,15,1,0.4172191786209477,1.0,40,0
3976,6,13,1,0.5668768807403584,0.8876495450152052,29,0
3977,3,22,0,0.4642343568378116,0.9864208796072725,37,0
3978,7,17,1,0.49888533989621314,0.7565628386284272,2,0
3979,9,10,2,0.3269893685098742,0.7362918821662182,1,0
3980,14,16,6,0.18275168645284437,0.8456533173246051,32,1
3981,10,13,3,0.4066421380601305,0.8953648959827031,24,1
3982,11,21,2,0.4271825252956155,0.6688449098717646,2,0
3983,11,11,1,0.4052147830164041,0.7786781627170167,3,0
3984,10,17,0,0.5680254340315922,0.7972982832355947,9,0
3985,7,15,0,0.22030741995873387,0.7321129784314626,24,0
3986,8,16,0,0.0237945233734701,0.7437778173454257,12,0
3987,6,22,3,0.5450666116544456,0.8843069301059193,34,1
3988,13,17,0,0.09629947131244877,0.8469684481090825,34,0
3989,10,15,1,0.41839100363245946,0.8798451421859455,23,0
3990,12,15,0,0.5239226638636106,0.8336874690372774,19,0
3991,11,21,0,0.18608483880878107,0.7126743323147462,32,0
3992,8,15,0,0.4982491445129559,0.8423103051839171,28,0
3993,6,14,1,0.1992348757628665,0.7047907097622492,26,0
3994,9,10,1,0.4765547569417498,0.7688246660965659,45,0
3995,14,15,1,0.04189791778423544,0.6963751345181776,12,0
3996,10,15,1,0.3931457992025566,0.7389112207929134,43,0
3997,12,22,3,0.4062828483472776,0.8090478847354516,31,0
3998,5,20,2,0.29485549804857386,0.7542509395504678,11,0
3999,11,16,2,0.41225451831762644,0.7116837589975522,40,0
4000,6,26,1,0.5539102023323046,0.9137797471582081,4,0
4001,16,20,0,0.4403128949809368,0.7880408282622141,18,0
4002,13,11,5,0.5767776173907959,0.7472071953567077,29,1
4003,13,13,0,0.26916738831124304,0.6917600889298025,47,0
4004,11,18,0,0.31697443902237427,0.6128005114856852,39,1
4005,8,19,1,0.1582432183426241,0.7777952986268879,47,0
4006,10,15,1,0.591361000680521,0.6621781296480029,31,0
4007,9,12,0,0.03308204109676342,0.8712036459360953,28,0
4008,9,22,2,0.21517225057008618,0.8029491194598529,27,1
4009,15,15,1,0.1786182988611677,0.9558360779138136,30,0
4010,9,20,1,0.23190702787683326,0.8223074273237132,42,0
4011,11,12,1,0.5506307163119193,0.727334220274035,11,0
4012,16,11,1,0.2208227244411089,0.6119992397631551,14,0
4013,17,20,0,0.5501859916200003,0.8806543863741757,4,0
4014,11,17,0,0.2540033169979216,0.670105173946461,36,0
4015,15,8,0,0.512861261532125,0.7591855477310239,1,0
4016,6,22,2,0.31305005910040123,0.9674088246554914,44,0
4017,14,23,1,0.18681170605698896,0.8610983349048726,39,0
4018,6,13,1,0.2696098793807324,0.8389865454534942,37,0
4019,11,18,1,0.25462864738692204,0.894432244312011,33,0
4020,8,20,1,0.15594843725133054,0.8907049818905528,21,0
4021,9,22,0,0.17378323799514406,0.9580946431954172,24,0
4022,10,20,0,0.11187235278663266,0.7397820649531132,40,0
4023,15,19,4,0.201600334324565,0.7623315846569235,13,0
4024,12,12,1,0.37464348194950264,0.7077615370938313,34,0
4025,7,19,2,0.23193490122577873,0.7967302363616027,38,0
4026,12,11,1,0.42739392655577535,0.7867767270829806,29,0
4027,9,19,2,0.5921869018127719,0.6245047762664426,36,0
4028,13,15,1,0.22626064769069099,0.7346099242905454,40,0
4029,11,19,0,0.27758352845377016,0.9439116534198967,47,0
4030,8,14,4,0.09846609416885856,0.8244208594887086,5,0
